"Product ID","Category","Sub Category","Type","Brand","Product Name","Product Description","Price","Tax","Store","Size","UOM","Image","Spice Level","Aisle No."
"556","Dorm Essentials","Laundry","Laundry Detergent","Xtra","Xtra Plus Long Lasting Freshness Sparkling Fresh 42 Loads Laundry Detergent","Xtra Plus Long Lasting Freshness Sparkling Fresh 42 Loads Laundry Detergent","3.74","1.0","","75 fl oz","75 fl oz","DE0096.jpg",,"15"
"558","Dorm Essentials","Laundry","Laundry Detergent","Xtra","Xtra Detergent Tropical Passion","Xtra Detergent Tropical Passion","3.74","1.0","","75 fl oz","75 fl oz","DE0098.jpg",,"15"
"559","Dorm Essentials","Laundry","Laundry Detergent","Xtra","Xtra Plus OXI Clean Crystal Clean 40 Loads Laundry Detergent","Xtra Plus OXI Clean Crystal Clean 40 Loads Laundry Detergent","3.74","1.0","","75 fl oz","75 fl oz","DE0099.jpg",,"15"
"564","Dorm Essentials","Laundry","Laundry Detergent","Persil","Persil ProClean Intense Fresh Detergent Deep Clean 25 Loads","Persil ProClean Intense Fresh Detergent Deep Clean 25 Loads","7.49","1.0","","40 fl oz","40 fl oz","DE0104.jpg",,"15"
"8757","Cooking Needs","Condiments & Sauces","Preserved Dips & Spreads","Marzetti","Marzetti Old Fashioned Light Caramel Dip","Marzetti Old Fashioned Light Caramel Dip","3.09","0.0","","16.5 oz","16.5 oz","15596.jpg",,"20"
"566","Dorm Essentials","Laundry","Laundry Detergent","Persil","Persil ProCLean Original Detergent Deep Clean 64 Loads","Persil ProCLean Original Detergent Deep Clean 64 Loads","15.61","1.0","","100 fl oz","100 fl oz","DE0106.jpg",,"15"
"567","Dorm Essentials","Laundry","Laundry Detergent","Downy","Ultra Downy april fresh 120 Loads Laundry Detergent","Ultra Downy april fresh 120 Loads Laundry Detergent","11.24","1.0","","3.06 L","3.06 L","DE0107.jpg",,"15"
"568","Dorm Essentials","Laundry","Laundry Detergent","Downy","Ultra Downy cool cotton 120 Loads Laundry Detergent","Ultra Downy cool cotton 120 Loads Laundry Detergent","11.24","1.0","","3.06 L","3.06 L","DE0108.jpg",,"15"
"569","Dorm Essentials","Laundry","Laundry Detergent","Downy","Ultra Downy april fresh 60 Loads Laundry Detergent","Ultra Downy april fresh 60 Loads Laundry Detergent","6.86","1.0","","1.53 L","1.53 L","DE0109.jpg",,"15"
"570","Dorm Essentials","Laundry","Laundry Detergent","Downy","Ultra Downy april fresh 40 Loads Laundry Detergent","Ultra Downy april fresh 40 Loads Laundry Detergent","4.99","1.0","","1.02 L","1.02 L","DE0110.jpg",,"15"
"8763","Cooking Needs","Condiments & Sauces","Preserved Dips & Spreads","Mrs. Renfro's","Mrs. Renfro's Smoky Roasted Salsa Medium","Mrs. Renfro's Smoky Roasted Salsa Medium","3.69","0.0","","16 oz","16 oz","15606.jpg",,"N/A"
"8764","Cooking Needs","Condiments & Sauces","Preserved Dips & Spreads","Newman's Own","Newman's Own Farmer's Garden Salsa Medium Chunky","Newman's Own Farmer's Garden Salsa Medium Chunky","3.59","0.0","","16 oz","16 oz","1991.jpg",,"N/A"
"8765","Cooking Needs","Condiments & Sauces","Preserved Dips & Spreads","Newman's Own","Newman's Own Habanero Hot Salsa","Newman's Own Habanero Hot Salsa","0.59","0.0","","16 oz","16 oz","1990.jpg",,"0"
"574","Dorm Essentials","Laundry","Laundry Detergent","Downy","Downy infusions ROMANTIC White Tea & Peony 48 loads Laundry Detergent","Downy infusions ROMANTIC White Tea & Peony 48 loads Laundry Detergent","7.49","1.0","","0.96 L","0.96 L","DE0114.jpg",,"15"
"8767","Cooking Needs","Condiments & Sauces","Preserved Dips & Spreads","Newman's Own","Newman's Own Medium Salsa Medium Chunky","Newman's Own Medium Salsa Medium Chunky","2.49","0.0","","16 oz","16 oz","1986.jpg",,"0"
"8768","Cooking Needs","Condiments & Sauces","Preserved Dips & Spreads","Newman's Own","Newman's Own Mild Salsa Mild Chunky","Newman's Own Mild Salsa Mild Chunky","2.49","0.0","","16 oz","16 oz","1987.jpg",,"0"
"576","Dorm Essentials","Laundry","Laundry Detergent","Downy","Downy fresh Protect with febreze in wash ODOR Defense active fresh Laundry Detergent","Downy fresh Protect with febreze in wash ODOR Defense active fresh Laundry Detergent","8.74","1.0","","285 g","285 g","DE0116.jpg",,"15"
"577","Dorm Essentials","Laundry","Laundry Detergent","Downy","Downy fresh Protect with febreze in wash ODOR Defense april fresh Laundry Detergent","Downy fresh Protect with febreze in wash ODOR Defense april fresh Laundry Detergent","8.74","1.0","","285 g","285 g","DE0117.jpg",,"15"
"8769","Cooking Needs","Condiments & Sauces","Preserved Dips & Spreads","Newman's Own","Newman's Own Peach Salsa Medium Chunky","Newman's Own Peach Salsa Medium Chunky","2.49","0.0","","16 oz","16 oz","1992.jpg",,"N/A"
"8770","Cooking Needs","Condiments & Sauces","Preserved Dips & Spreads","Newman's Own","Newman's Own Pineapple Salsa Medium Chunky","Newman's Own Pineapple Salsa Medium Chunky","2.49","0.0","","16 oz","16 oz","1985.jpg",,"0"
"578","Dorm Essentials","Laundry","Fabric Softener","Downy","Downy WrinkleGuard Fabric Conditioner","Downy WrinkleGuard Fabric Conditioner","6.86","1.0","","740 ml","740 ml","DE0118.jpg",,"15"
"579","Dorm Essentials","Laundry","Scent Booster","Downy","Downy Unstoppables inwash scent booster Outdoor fresh","Downy Unstoppables inwash scent booster Outdoor fresh","8.74","1.0","","285 g","285 g","DE0119.jpg",,"15"
"8771","Cooking Needs","Condiments & Sauces","Preserved Dips & Spreads","Newman's Own","Newman's Own Salsa Con Queso","Newman's Own Salsa Con Queso","2.49","0.0","","16 oz","16 oz","1988.jpg",,"0"
"8772","Cooking Needs","Condiments & Sauces","Preserved Dips & Spreads","On The Border","On The Border Salsa Mild","On The Border Salsa Mild","3.69","0.0","","16 oz","16 oz","15599.jpg",,"0"
"581","Dorm Essentials","Laundry","Scent Booster","Downy","Downy Unstoppables inwash scent booster Fresh Frais","Downy Unstoppables inwash scent booster Fresh Frais","8.74","1.0","","285 g","285 g","DE0121.jpg",,"15"
"582","Dorm Essentials","Laundry","Fabric Softener","Snuggle","Snuggle Plus super fresh Fabric conditioner Violet Breeze","Snuggle Plus super fresh Fabric conditioner Violet Breeze","3.74","1.0","","31.7 fl oz","31.7 fl oz","DE0122.jpg",,"15"
"8774","Cooking Needs","Condiments & Sauces","Preserved Dips & Spreads","Smucker's","Red Raspberry Preserves","Red Raspberry Preserves","2.49","0.0","","12 oz","12 oz","No Image.jpg",,"N/A"
"583","Dorm Essentials","Laundry","Fabric Softener","Snuggle","Snuggle exhilarations blue iris and ocean bridge fabric conditioner","Snuggle exhilarations blue iris and ocean bridge fabric conditioner","3.74","1.0","","32 fl oz","32 fl oz","DE0123.jpg",,"15"
"8776","Cooking Needs","Condiments & Sauces","Preserved Dips & Spreads","Tostitos","Tostitos Chunky Salsa Medium","Tostitos Chunky Salsa Medium","4.29","0.0","","24 oz","24 oz","1999.jpg",,"0"
"584","Dorm Essentials","Laundry","Fabric Softener","Snuggle","Snuggle exhilarations amber woods and honeysuckle fabric conditioner","Snuggle exhilarations amber woods and honeysuckle fabric conditioner","3.74","1.0","","32 fl oz","32 fl oz","DE0124.jpg",,"15"
"8777","Cooking Needs","Condiments & Sauces","Preserved Dips & Spreads","Tostitos","Tostitos Creamy Spinach Dip","Tostitos Creamy Spinach Dip","2.24","0.0","","15 oz","15 oz","1995.jpg",,"0"
"585","Dorm Essentials","Laundry","Fabric Softener","Snuggle","Snuggle exhilarations island hibiscus & rainflower fabric conditioner","Snuggle exhilarations island hibiscus & rainflower fabric conditioner","3.74","1.0","","32 fl oz","32 fl oz","DE0125.jpg",,"15"
"586","Dorm Essentials","Laundry","Scent Booster","Snuggle","Snuggle Scent Shakes Scent Booster Blue Sparkle","Snuggle Scent Shakes Scent Booster Blue Sparkle","5.61","1.0","","255 g","255 g","DE0126.jpg",,"15"
"8779","Cooking Needs","Condiments & Sauces","Preserved Dips & Spreads","Tostitos","Tostitos Queso Blanco Dip, Medium","Tostitos Queso Blanco Dip, Medium","3.69","0.0","","15 oz","15 oz","1996.jpg",,"0"
"8780","Cooking Needs","Condiments & Sauces","Preserved Dips & Spreads","Tostitos","Tostitos Restaurant Style Salsa Medium","Tostitos Restaurant Style Salsa Medium","3.69","0.0","","15.5 oz","15.5 oz","1994.jpg",,"0"
"588","Dorm Essentials","Laundry","Scent Booster","Snuggle","Snuggle Scent Shakes Scent Booster Spring Burst","Snuggle Scent Shakes Scent Booster Spring Burst","5.61","1.0","","255 g","255 g","DE0128.jpg",,"15"
"8781","Cooking Needs","Condiments & Sauces","Preserved Dips & Spreads","Tostitos","Tostitos Salsa Con Queso Medium","Tostitos Salsa Con Queso Medium","3.69","0.0","","15 oz","15 oz","1993.jpg",,"0"
"8783","Cooking Needs","Condiments & Sauces","Preserved Dips & Spreads","Tostitos","Tostitos Smooth Cheddar Dip shelf stable","Tostitos Smooth Cheddar Dip shelf stable","3.69","0.0","","15 oz","15 oz","15588.jpg",,"0"
"8784","Cooking Needs","Condiments & Sauces","Preserved Dips & Spreads","Trappist","Trappist Damson Plum Jam","Trappist Damson Plum Jam","3.69","0.0","","12 oz","12 oz","15604.jpg",,"N/A"
"8785","Cooking Needs","Condiments & Sauces","Preserved Dips & Spreads","Welch's","Welch's Jelly Concord Grape","Welch's Jelly Concord Grape","1.89","0.0","","20 oz","20 oz","15589.jpg",,"3"
"593","Dorm Essentials","Laundry","Laundry Whitener","Out","Out white brite Laundry whitener","Out white brite Laundry whitener","7.86","1.0","","1 lb","1 lb","DE0133.jpg",,"15"
"595","Dorm Essentials","Paper Goods","Bathroom Tissues / Toilet Paper","Market Basket","Market Basket Supreme strong & soft Bathroom Tissues","Market Basket Supreme strong & soft Bathroom Tissues","4.99","1.0","","6 count","6 count","Market Basket.jpg",,"14"
"8788","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Annie's Homegrown","Annie's Homegrown Cowgirl Ranch Dressing","Annie's Homegrown Cowgirl Ranch Dressing","4.29","0.0","","8 fl oz","8 fl oz","15468.jpg",,"N/A"
"597","Dorm Essentials","Paper Goods","Bathroom Tissues / Toilet Paper","Market Basket","Market Basket Supreme strong & soft Mega Call Bathroom Tissues","Market Basket Supreme strong & soft Mega Call Bathroom Tissues","7.49","1.0","","6 count","6 count","Market Basket.jpg",,"14"
"598","Dorm Essentials","Paper Goods","Bathroom Tissues / Toilet Paper","Market Basket","Market Basket Premium Bathroom Tissue Ultra Strong","Market Basket Premium Bathroom Tissue Ultra Strong","3.13","1.0","","4 count","4 count","Market Basket.jpg",,"14"
"599","Dorm Essentials","Paper Goods","Bathroom Tissues / Toilet Paper","Market Basket","Market Basket Premium Bathroom Tissue Ultra Strong","Market Basket Premium Bathroom Tissue Ultra Strong","6.24","1.0","","8 count","8 count","Market Basket.jpg",,"14"
"600","Dorm Essentials","Paper Goods","Bathroom Tissues / Toilet Paper","Market Basket","Market Basket Premium Bathroom Tissue Ultra Strong","Market Basket Premium Bathroom Tissue Ultra Strong","8.74","1.0","","12 count","12 count","Market Basket.jpg",,"14"
"8793","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Brianna's","Brianna's Home Style Dressing Asiago Caesar","Brianna's Home Style Dressing Asiago Caesar","4.29","0.0","","12 fl oz","12 fl oz","1796.jpg",,"2"
"601","Dorm Essentials","Paper Goods","Bathroom Tissues / Toilet Paper","Market Basket","Market Basket Premium Bathroom Tissue Ultra Strong","Market Basket Premium Bathroom Tissue Ultra Strong","17.49","1.0","","24 count","24 count","Market Basket.jpg",,"14"
"602","Dorm Essentials","Paper Goods","Bathroom Tissues / Toilet Paper","AngelSoft","AngelSoft 4 Mega Bathroom Tissue","AngelSoft 4 Mega Bathroom Tissue","6.24","1.0","","4 count","4 count","DE0152.jpg",,"14"
"8794","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Brianna's","Brianna's Home Style Dressing Blush Wine Vinaigrette","Brianna's Home Style Dressing Blush Wine Vinaigrette","4.29","0.0","","12 fl oz","12 fl oz","1794.jpg",,"N/A"
"603","Dorm Essentials","Paper Goods","Bathroom Tissues / Toilet Paper","Quilted Northern","Quilted Northern Bathroom Tissue Paper, Ultra Soft & Strong Mega Rolls","Quilted Northern Bathroom Tissue Paper, Ultra Soft & Strong Mega Rolls","9.99","1.0","","6 count","6 count","DE0153.jpg",,"14"
"8795","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Brianna's","Brianna's Home Style Dressing Rich Poppy Seed","Brianna's Home Style Dressing Rich Poppy Seed","4.29","0.0","","12 fl oz","12 fl oz","1797.jpg",,"2"
"604","Dorm Essentials","Paper Goods","Bathroom Tissues / Toilet Paper","Earth First","Earth First Recycled Paper Bath Tissue Double Roll","Earth First Recycled Paper Bath Tissue Double Roll","8.74","1.0","","12 count","12 count","DE0154.jpg",,"14"
"605","Dorm Essentials","Paper Goods","Bathroom Tissues / Toilet Paper","Charmin","Charmin Ultra Strong Toilet Paper 9 Mega Rolls","Charmin Ultra Strong Toilet Paper 9 Mega Rolls","16.24","1.0","","9 count","9 count","DE0155.jpg",,"14"
"606","Dorm Essentials","Paper Goods","Facial Tissues","Market Basket","Market Basket Facial Tissue","Market Basket Facial Tissue","1.24","1.0","","80 count","80 count","Market Basket.jpg",,"14"
"607","Dorm Essentials","Paper Goods","Paper Napkins","Market Basket","Market Basket Napkins","Market Basket Napkins","3.74","1.0","","250 count","250 count","Market Basket.jpg",,"14"
"8799","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Cardini's","Cardini's Garlic Lemon Caesar Salad Dressing","Cardini's Garlic Lemon Caesar Salad Dressing","4.29","0.0","","12 fl oz","12 fl oz","15467.jpg",,"2"
"608","Dorm Essentials","Paper Goods","Paper Napkins","Market Basket","Market Basket Premium Dinner Napkins","Market Basket Premium Dinner Napkins","1.49","1.0","","40 count","40 count","Market Basket.jpg",,"14"
"8801","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Chatham Village","Chatham Village Caesar Traditional Cut Baked Croutons","Chatham Village Caesar Traditional Cut Baked Croutons","1.29","0.0","","5 oz","5 oz","15436.jpg",,"2"
"609","Dorm Essentials","Paper Goods","Paper Napkins","Medline","ReadyFlush Select Dispensable CleansingClothes","ReadyFlush Select Dispensable CleansingClothes","3.74","1.0","","48 count","48 count","DE0151.jpg",,"14"
"8802","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Chatham Village","Chatham Village Cheese & Garlic Flavored Large Cut Baked Croutons","Chatham Village Cheese & Garlic Flavored Large Cut Baked Croutons","1.29","0.0","","5 oz","5 oz","15462.jpg",,"2"
"610","Dorm Essentials","Paper Goods","Paper Napkins","Clorox","HandiWipes MultiUse Reusable Cloths","HandiWipes MultiUse Reusable Cloths","2.49","1.0","","1 pack","1 pack","DE0156.jpg",,"14"
"8803","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Chatham Village","Chatham Village Fat Free Garlic & Onion Traditional Cut Baked Croutons","Chatham Village Fat Free Garlic & Onion Traditional Cut Baked Croutons","1.89","0.0","","5 oz","5 oz","15473.jpg",,"N/A"
"612","Dorm Essentials","Paper Goods","Paper Towels","Viva Choose-A-Sheet","Viva/Bounty Choose-A-Sheet Regular Roll Paper Towels","Viva/Bounty Choose-A-Sheet Regular Roll Paper Towels","12.49","1.0","","6 count","6 count","16923.jpg",,"14"
"8804","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Chatham Village","Chatham Village Garlic & Butter Flavored Traditional Cut Baked Croutons","Chatham Village Garlic & Butter Flavored Traditional Cut Baked Croutons","1.29","0.0","","5 oz","5 oz","15432.jpg",,"2"
"613","Dorm Essentials","Paper Goods","Straws","Market Basket","Market Basket 250 Straws","Market Basket 250 Straws","2.74","1.0","","250 count","250 count","Market Basket.jpg",,"14"
"8805","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Christie","Christie Greek Dressing","Christie Greek Dressing","2.49","0.0","","8 fl oz","8 fl oz","15469.jpg",,"2"
"614","Dorm Essentials","Paper Goods","Wipes","Charmin","Charmin Freshmates Flushable Wipes","Charmin Freshmates Flushable Wipes","3.24","1.0","","40 count","40 count","4631.jpg",,"14"
"8806","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Christie","Christie Lite Greek Dressing","Christie Lite Greek Dressing","2.09","0.0","","8 fl oz","8 fl oz","15446.jpg",,"2"
"615","Dorm Essentials","Paper Goods","Wipes","Puffs","Puffs Plus Lotion","Puffs Plus Lotion","6.24","1.0","","4 boxes","4 boxes","DE0135.jpg",,"14"
"8807","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Fanny Mencoboni","Fanny Mencoboni's Italian Dressing Original","Fanny Mencoboni's Italian Dressing Original","3.69","0.0","","16 fl oz","16 fl oz","15439.jpg",,"2"
"617","Dorm Essentials","Paper Goods","Wipes","Puffs","Puffs Ultra Soft Comforts Needy Noses","Puffs Ultra Soft Comforts Needy Noses","2.74","1.0","","124 count","124 count","DE0137.jpg",,"14"
"8809","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","French's","French's Original Crispy Fried Onions","French's Original Crispy Fried Onions","3.69","0.0","","6 oz","6 oz","15434.jpg",,"9"
"618","Dorm Essentials","Paper Goods","Wipes","Puffs","Puffs Plus Lotion Soothes Sore Sniffers","Puffs Plus Lotion Soothes Sore Sniffers","2.74","1.0","","124 count","124 count","DE0138.jpg",,"14"
"619","Dorm Essentials","Paper Goods","Wipes","Kleenex","Kleenex Ultra Soft","Kleenex Ultra Soft","2.5","1.0","","110 count","110 count","DE0139.jpg",,"14"
"8812","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Fresh Gourmet Classic","Fresh Gourmet Classic Caesar Croutons","Fresh Gourmet Classic Caesar Croutons","1.59","0.0","","5 oz","5 oz","15427.jpg",,"20"
"620","Dorm Essentials","Paper Goods","Wipes","Kleenex","Kleenex trusted care","Kleenex trusted care","2.5","1.0","","144 count","144 count","DE0140.jpg",,"14"
"621","Dorm Essentials","Paper Goods","Wipes","Kleenex","Kleenex ultra soft","Kleenex ultra soft","7.49","1.0","","4 boxes","4 boxes","DE0141.jpg",,"14"
"622","Dorm Essentials","Paper Goods","Wipes","Scotties","Scotties everyday comfort","Scotties everyday comfort","1.24","1.0","","64 count","64 count","DE0142.jpg",,"14"
"8814","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Fresh Gourmet Classic","Fresh Gourmet Organic Seasoned Croutons","Fresh Gourmet Organic Seasoned Croutons","2.09","0.0","","4.5 oz","4.5 oz","15470.jpg",,"2"
"623","Dorm Essentials","Paper Goods","Wipes","Scotties","Scotties triple soft","Scotties triple soft","1.24","1.0","","66 count","66 count","DE0143.jpg",,"14"
"8816","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Fresh Gourmet Classic","Fresh Gourmet Tortilla Strips Tri Color","Fresh Gourmet Tortilla Strips Tri Color","1.89","0.0","","3.5 oz","3.5 oz","15437.jpg",,"N/A"
"624","Dorm Essentials","Paper Goods","Wipes","Scotties","Scotties everyday comfort","Scotties everyday comfort","1.24","1.0","","110 count","110 count","DE0144.jpg",,"14"
"625","Dorm Essentials","Paper Goods","Wipes","Scotties","Scotties everyday comfort","Scotties everyday comfort","2.86","1.0","","230 count","230 count","DE0145.jpg",,"14"
"628","Dorm Essentials","Paper Goods","Wipes","Market Basket","Market Basket Flushable Moist Wipes","Market Basket Flushable Moist Wipes","3.11","1.0","","1 unit","1 unit","Market Basket.jpg",,"14"
"629","Dorm Essentials","Paper Goods","Wipes","Market Basket","Market Basket Flushable Moist Wipes Refill & Travel Pack","Market Basket Flushable Moist Wipes Refill & Travel Pack","1.49","1.0","","1 unit","1 unit","Market Basket.jpg",,"14"
"630","Dorm Essentials","Paper Goods","Wipes","Market Basket","Market Basket Flushable Wipes scented","Market Basket Flushable Wipes scented","3.49","1.0","","1 unit","1 unit","Market Basket.jpg",,"14"
"8823","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Hidden Valley","Hidden Valley Dry Dip Mix","Hidden Valley Dry Dip Mix","1.29","0.0","","1 oz","1 oz","1731.jpg",,"2"
"8824","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Hidden Valley","Hidden Valley Salad Dressing","Hidden Valley Salad Dressing","4.89","0.0","","20 fl oz","20 fl oz","1729.jpg",,"2"
"8825","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Hidden Valley","Hidden Valley Salad Dressing","Hidden Valley Salad Dressing","4.89","0.0","","24 fl oz","24 fl oz","1732.jpg",,"2"
"8827","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Hidden Valley","Hidden Valley Salad Dressing","Hidden Valley Salad Dressing","4.29","0.0","","16 fl oz","16 fl oz","1734.jpg",,"2"
"8828","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Hidden Valley","Hidden Valley Salad Dressing","Hidden Valley Salad Dressing","4.29","0.0","","16 fl oz","16 fl oz","1735.jpg",,"2"
"8831","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Hidden Valley","Hidden Valley Salad Dressing","Hidden Valley Salad Dressing","4.89","0.0","","16 fl oz","16 fl oz","1740.jpg",,"N/A"
"8832","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Hidden Valley","Hidden Valley Salad Dressing","Hidden Valley Salad Dressing","4.29","0.0","","16 fl oz","16 fl oz","1741.jpg",,"2"
"8834","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Hidden Valley","Hidden Valley Seasoning and Salad Dressing Dry Mix","Hidden Valley Seasoning and Salad Dressing Dry Mix","5.39","0.0","","4 oz","4 oz","1736.jpg",,"N/A"
"8835","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Hormel","Hormel Real Bacon Bits","Hormel Real Bacon Bits","2.79","0.0","","3 oz","3 oz","15426.jpg",,"9"
"8839","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Ken's Steakhouse","Ken's Steakhouse Dressing & Marinade Balsamic Vinaigrette Lite","Ken's Steakhouse Dressing & Marinade Balsamic Vinaigrette Lite","3.19","0.0","","16 fl oz","16 fl oz","1704.jpg",,"2"
"8840","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Ken's Steakhouse","Ken's Steakhouse Dressing & Marinade Italian","Ken's Steakhouse Dressing & Marinade Italian","3.69","0.0","","24 fl oz","24 fl oz","1688.jpg",,"2"
"8843","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Ken's Steakhouse","Ken's Steakhouse Dressing Balsamic With Honey","Ken's Steakhouse Dressing Balsamic With Honey","3.19","0.0","","16 fl oz","16 fl oz","1701.jpg",,"2"
"8844","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Ken's Steakhouse","Ken's Steakhouse Dressing Buttermilk Ranch","Ken's Steakhouse Dressing Buttermilk Ranch","3.19","0.0","","16 fl oz","16 fl oz","1710.jpg",,"2"
"8845","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Ken's Steakhouse","Ken's Steakhouse Dressing Chunky Blue Cheese","Ken's Steakhouse Dressing Chunky Blue Cheese","3.19","0.0","","16 fl oz","16 fl oz","1692.jpg",,"N/A"
"8846","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Ken's Steakhouse","Ken's Steakhouse Dressing Creamy Caesar","Ken's Steakhouse Dressing Creamy Caesar","3.19","0.0","","16 fl oz","16 fl oz","1690.jpg",,"2"
"8851","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Ken's Steakhouse","Ken's Steakhouse Dressing Honey Mustard","Ken's Steakhouse Dressing Honey Mustard","3.49","0.0","","16 fl oz","16 fl oz","1726.jpg",,"2"
"8852","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Ken's Steakhouse","Ken's Steakhouse Dressing Italian With Aged Romano","Ken's Steakhouse Dressing Italian With Aged Romano","3.19","0.0","","16 fl oz","16 fl oz","1715.jpg",,"N/A"
"8853","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Ken's Steakhouse","Ken's Steakhouse Dressing Italian with Garlic and Asiago Cheese","Ken's Steakhouse Dressing Italian with Garlic and Asiago Cheese","1.99","0.0","","9 fl oz","9 fl oz","1698.jpg",,"2"
"8855","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Ken's Steakhouse","Ken's Steakhouse Dressing Light Parmesan & Peppercorn","Ken's Steakhouse Dressing Light Parmesan & Peppercorn","1.99","0.0","","9 fl oz","9 fl oz","1695.jpg",,"2"
"8857","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Ken's Steakhouse","Ken's Steakhouse Dressing Lite Honey Mustard","Ken's Steakhouse Dressing Lite Honey Mustard","3.19","0.0","","16 fl oz","16 fl oz","1703.jpg",,"2"
"8860","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Ken's Steakhouse","Ken's Steakhouse Dressing Ranch","Ken's Steakhouse Dressing Ranch","3.49","0.0","","16 fl oz","16 fl oz","1721.jpg",,"2"
"8865","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Ken's Steakhouse","Ken's Steakhouse Dressing Thousand Island Lite","Ken's Steakhouse Dressing Thousand Island Lite","3.19","0.0","","16 fl oz","16 fl oz","1694.jpg",,"2"
"8866","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Ken's Steakhouse","Ken's Steakhouse Dressing Topping & Spread Chunky Blue Cheese","Ken's Steakhouse Dressing Topping & Spread Chunky Blue Cheese","3.69","0.0","","24 fl oz","24 fl oz","1706.jpg",,"N/A"
"8868","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Ken's Steakhouse","Ken's Steakhouse Dressing, Topping & Spread Lite Creamy Caesar","Ken's Steakhouse Dressing, Topping & Spread Lite Creamy Caesar","3.69","0.0","","24 fl oz","24 fl oz","1717.jpg",,"N/A"
"8869","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Ken's Steakhouse","Ken's Steakhouse Greek Dressing with Feta Cheese and Black Olives","Ken's Steakhouse Greek Dressing with Feta Cheese and Black Olives","3.19","0.0","","16 fl oz","16 fl oz","1689.jpg",,"2"
"8873","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Ken's Steakhouse","Ken's Steakhouse Lite Buttermilk Ranch Dressing","Ken's Steakhouse Lite Buttermilk Ranch Dressing","3.49","0.0","","16 fl oz","16 fl oz","1718.jpg",,"2"
"8880","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Kraft","Kraft Classic Catalina Dressing","Kraft Classic Catalina Dressing","2.49","0.0","","16 fl oz","16 fl oz","1765.jpg",,"2"
"8883","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Kraft","Kraft Classic Ranch Dressing","Kraft Classic Ranch Dressing","2.79","0.0","","16 fl oz","16 fl oz","1756.jpg",,"2"
"8884","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Kraft","Kraft Classic Ranch Dressing","Kraft Classic Ranch Dressing","3.69","0.0","","24 fl oz","24 fl oz","1763.jpg",,"2"
"8887","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Kraft","Kraft Roka Blue Cheese Dressing","Kraft Roka Blue Cheese Dressing","2.49","0.0","","16 fl oz","16 fl oz","1757.jpg",,"N/A"
"8890","Cooking Needs","Condiments & Sauces","Salad Dressing & Toppings","Kraft","Kraft Zesty Italian Dressing","Kraft Zesty Italian Dressing","2.79","0.0","","16 fl oz","16 fl oz","1761.jpg",,"2"
