Category,Sub Category,Type,Brand,Product Name,UPC Code,Product Description,Price,Tax,Store,Size,UOM,Image,Spice Level,Aisle No.
Meat & Seafood,Meat & Seafood Counter,Chicken Breast,Market Basket,Market Basket Boneless Skinless Chicken Breast with rib meat,,Market Basket Boneless Skinless Chicken Breast with rib meat,11.99,0,Market Basket,Approx: 2.41 lb at $5.29/lb,Approx: 2.41 lb at $5.29/lb,4053.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Chicken Breast,Market Basket,Market Basket Boneless Skinless Chicken Breasts with Rib Meat,,Market Basket Boneless Skinless Chicken Breasts with Rib Meat,6.24,0,Market Basket,Approx: 1.50 lb,Approx: 1.50 lb,4054.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Chicken Breast,Market Basket,Market Basket Split Young Chicken Breast With Ribs,,Market Basket Split Young Chicken Breast With Ribs,4.16,0,Market Basket,Approx: 2.09 lb at $1.99/lb,Approx: 2.09 lb at $1.99/lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Chicken Breast,Perdue,Perdue Boneless Skinless Chicken Breast,,Perdue Boneless Skinless Chicken Breast,8.59,0,Market Basket,1 lb,1 lb,4058.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Chicken Breast,Perdue,Perdue Chicken Breast,,Perdue Chicken Breast,4.89,0,Market Basket,1 lb,1 lb,No Image.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Chicken Breast,Perdue,Perdue Thin Sliced Chicken Breasts,,Perdue Thin Sliced Chicken Breasts,4.89,0,Market Basket,1 lb,1 lb,No Image.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Chicken Breast,Perdue,Perdue Thin Sliced Skinless Chicken Breast,,Perdue Thin Sliced Skinless Chicken Breast,4.89,0,Market Basket,1 lb,1 lb,No Image.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Chicken Breast,Springer,Springer Thin Sliced Chicken Breast,,Springer Thin Sliced Chicken Breast,9.43,0,Market Basket,Approx: 1.41 lb at $6.69/lb,Approx: 1.41 lb at $6.69/lb,16680.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Chicken Tenderloins,Market Basket,Chicken Tenderloins,,Chicken Tenderloins,5.49,0,Market Basket,1 lb,1 lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Chicken Tenderloins,Market Basket,Mb Boneless Tenders,,Mb Boneless Tenders,4.49,0,Market Basket,1 lb,1 lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Chicken Thighs,Market Basket,Chicken Thigh Fillets,,Chicken Thigh Fillets,6.99,0,Market Basket,1 lb,1 lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Chicken Thighs,Market Basket,Chicken Thighs,,Chicken Thighs,1.09,0,Market Basket,1 lb,1 lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Chicken Thighs,Market Basket,Market Basket Chicken Thighs Skin On,,Market Basket Chicken Thighs Skin On,3.38,0,Market Basket,Approx: 2.00 lb at $1.69/lb,Approx: 2.00 lb at $1.69/lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Chicken Wings,Market Basket,Hot-N-Ready Buffalo Chicken Wings,,Hot-N-Ready Buffalo Chicken Wings,7.39,0,Market Basket,1 lb,1 lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Codfish,Market Basket,Cod Fillets,,Cod Fillets,6.09,0,Market Basket,1 lb,1 lb,16685.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Ham,Krakus,Krakus Polish Ham,,Krakus Polish Ham,7.39,0,Market Basket,1 lb,1 lb,No Image.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Ham,Market Basket,Market Basket Smoked Virginia Ham,,Market Basket Smoked Virginia Ham,4.99,0,Market Basket,1 lb,1 lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Italian Sausage,Market Basket,Market Basket Sweet Italian Sausage,,Market Basket Sweet Italian Sausage,4.39,0,Market Basket,1 lb,1 lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Italian Sausage,Market Basket,Market Basket Sweet Italian Sausage,,Market Basket Sweet Italian Sausage,3.76,0,Market Basket,Approx: 1.02 lb at $3.69/lb,Approx: 1.02 lb at $3.69/lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Lamb,Market Basket,Market Basket Fresh American Choice Ground Lamb,,Market Basket Fresh American Choice Ground Lamb,9.06,0,Market Basket,Approx: 1.05 lb at $8.59/lb,Approx: 1.05 lb at $8.59/lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Pollock,Market Basket,Market Basket Pollock Fillets,,Market Basket Pollock Fillets,7.39,0,Market Basket,Approx: 1.00 lb at $7.39/lb,Approx: 1.00 lb at $7.39/lb,4069.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Pork,Market Basket,Market Basket Center Cut Pork Chops,,Market Basket Center Cut Pork Chops,4.19,0,Market Basket,Approx: 1.50 lb at $2.79/lb,Approx: 1.50 lb at $2.79/lb,4038.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Pork,Market Basket,Market Basket Center Cut Thick Pork Chops,,Market Basket Center Cut Thick Pork Chops,5.76,0,Market Basket,Approx: 1.65 lb at $3.49/lb,Approx: 1.65 lb at $3.49/lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Pork,Market Basket,Market Basket Center Cut Thin Pork Chops,,Market Basket Center Cut Thin Pork Chops,5.35,0,Market Basket,Approx: 1.38 lb at $3.89/lb,Approx: 1.38 lb at $3.89/lb,4037.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Pork,Market Basket,Market Basket Maple Breakfast Pork Sausage,,Market Basket Maple Breakfast Pork Sausage,11.03,0,Market Basket,Approx: 2.99 lb at $3.69/lb,Approx: 2.99 lb at $3.69/lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Pork,Market Basket,Market Basket Pork Baby Back Ribs,,Market Basket Pork Baby Back Ribs,7.63,0,Market Basket,Approx: 1.56 lb at $4.89/lb,Approx: 1.56 lb at $4.89/lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Pork,Market Basket,Market Basket Pork Shoulder Chunk,,Market Basket Pork Shoulder Chunk,6.13,0,Market Basket,Approx: 2.80 lb at $2.19/lb,Approx: 2.80 lb at $2.19/lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Pork,Market Basket,Market Basket Pork Spare Ribs,,Market Basket Pork Spare Ribs,6.64,0,Market Basket,Approx: 2.15 lb at $3.09/lb,Approx: 2.15 lb at $3.09/lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Pork,Market Basket,Market Basket Sliced Pork Spare Ribs,,Market Basket Sliced Pork Spare Ribs,12.75,0,Market Basket,Approx: 2.41 lb at $5.29/lb,Approx: 2.41 lb at $5.29/lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Pork,Market Basket,Pork Shoulder Picnic,,Pork Shoulder Picnic,14.8,0,Market Basket,Approx: 7.83 lb at $1.89/lb,Approx: 7.83 lb at $1.89/lb,16672.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Pork,Market Basket,Pork Tenderloin Tips,,Pork Tenderloin Tips,3.09,0,Market Basket,1 lb,1 lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Pork,Market Basket,Sirloin End Pork Chops,,Sirloin End Pork Chops,5.04,0,Market Basket,Approx: 2.11 lb at $2.39/lb,Approx: 2.11 lb at $2.39/lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Roast Beef,Market Basket,Market Basket Roast Beef,,Market Basket Roast Beef,9.79,0,Market Basket,1 lb,1 lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Salmon,Fresh,Fresh Wild Salmon,,Fresh Wild Salmon,6.29,0,Market Basket,1 lb,1 lb,No Image.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Salmon,Market Basket,Market Basket Fresh Farm Raised Norwegian Salmon,,Market Basket Fresh Farm Raised Norwegian Salmon,12.31,0,Market Basket,Approx: 1.02 lb at $12.1/lb,Approx: 1.02 lb at $12.1/lb,4065.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Salmon,Market Basket,Market Basket Fresh Salmon Steak,,Market Basket Fresh Salmon Steak,11.99,0,Market Basket,Approx: 1.01 lb at $11.9/lb,Approx: 1.01 lb at $11.9/lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Salmon,Market Basket,Salmon Fillets,,Salmon Fillets,12.49,0,Market Basket,1 lb,1 lb,16684.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Salmon,Norwegian,Norwegian Salmon,,Norwegian Salmon,10.99,0,Market Basket,1 lb,1 lb,No Image.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Sausage,Market Basket,Market Basket Hot Italian Sausage,,Market Basket Hot Italian Sausage,3.87,0,Market Basket,Approx: 1.05 lb at $3.69/lb,Approx: 1.05 lb at $3.69/lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Scallops,Market Basket,Chinese Bay Scallops,,Chinese Bay Scallops,10.99,0,Market Basket,1 lb,1 lb,16687.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Shrimp,Market Basket,41 to 50 Count Previously Frozen Cooked Shrimp,,41 to 50 Count Previously Frozen Cooked Shrimp,10.99,0,Market Basket,1 lb,1 lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Shrimp,Market Basket,Market Basket Previously Frozen 26/30 Count Cooked Shrimp,,Market Basket Previously Frozen 26/30 Count Cooked Shrimp,24.38,0,Market Basket,Approx: 2.01 lb at $12.1/lb,Approx: 2.01 lb at $12.1/lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Shrimp,Market Basket,Market Basket Previously Frozen 26/30 Count Shell On Shrimp,,Market Basket Previously Frozen 26/30 Count Shell On Shrimp,9.79,0,Market Basket,Approx: 1.00 lb at $9.79/lb,Approx: 1.00 lb at $9.79/lb,4066.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Shrimp,Market Basket,Wild Caught Shrimp,,Wild Caught Shrimp,14.69,0,Market Basket,1 lb,1 lb,16686.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Steak,Market Basket,Market Basket Boneless Chuck Eye Steak First Cut,,Market Basket Boneless Chuck Eye Steak First Cut,8.5,0,Market Basket,Approx: 1.40 lb at $6.09/lb,Approx: 1.40 lb at $6.09/lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Steak,Market Basket,Market Basket First Round Top Cut Steak,,Market Basket First Round Top Cut Steak,6.74,0,Market Basket,Approx: 0.83 lb at $8.09/lb,Approx: 0.83 lb at $8.09/lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Steak,Market Basket,Market Basket London Broil Thin Shoulder Steak,,Market Basket London Broil Thin Shoulder Steak,4.99,0,Market Basket,1 lb,1 lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Steak,Market Basket,Porterhouse Steak,,Porterhouse Steak,10.99,0,Market Basket,1 lb,1 lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Steak,Market Basket,Select First Cut Boneless Strip Steak,,Select First Cut Boneless Strip Steak,16.19,0,Market Basket,1 lb,1 lb,16675.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Steak,Market Basket,Sirloin Tip Steaks,,Sirloin Tip Steaks,10.99,0,Market Basket,1 lb,1 lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Steak,Market Basket,Top Round Steak,,Top Round Steak,5.29,0,Market Basket,1 lb,1 lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Steak,Thin 'n Trim,Thin 'n Trim Thin Cut Bottom Round Steak,,Thin 'n Trim Thin Cut Bottom Round Steak,7.39,0,Market Basket,1 lb,1 lb,No Image.jpg,,1
Meat & Seafood,Meat & Seafood Counter,Tilapia,Market Basket,Market Basket Tilapia Fillets,,Market Basket Tilapia Fillets,8.35,0,Market Basket,Approx: 1.13 lb at $7.39/lb,Approx: 1.13 lb at $7.39/lb,Market Basket.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Turkey,Shady Brook Farms,Shady Brook Farms All Natural Turkey,,Shady Brook Farms All Natural Turkey,2.2,0,Market Basket,Approx: 1.30 lb at $1.69/lb,Approx: 1.30 lb at $1.69/lb,No Image.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Turkey,Shady Brook Farms,Shady Brooks Farms Ground Turkey,,Shady Brooks Farms Ground Turkey,4.09,0,Market Basket,1 lb,1 lb,16681.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Turkey Breast,Shady Brook Farms,Shady Brook Turkey Breast Scallopini,,Shady Brook Turkey Breast Scallopini,7.19,0,Market Basket,1 lb,1 lb,No Image.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Turkey Breast,Thin 'n Trim,Thin 'n Trim Honey Turkey Breast,,Thin 'n Trim Honey Turkey Breast,7.39,0,Market Basket,1 lb,1 lb,No Image.jpg,,22
Meat & Seafood,Meat & Seafood Counter,Turkey Breast,Thin 'n Trim,Thin 'n Trim Thinly Sliced Smoked Turkey Breast,,Thin 'n Trim Thinly Sliced Smoked Turkey Breast,4.39,0,Market Basket,1 lb,1 lb,No Image.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Bacon,Market Basket,Market Basket Center Cut Bacon,,Market Basket Center Cut Bacon,6.24,0,Market Basket,1 pack,1 pack,Market Basket.jpg,,1
Meat & Seafood,Packaged Meat & Seafood,Beef,85% Lean,85% Lean Ground Beef,,85% Lean Ground Beef,5.36,0,Market Basket,1 lb,1 lb,16689.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Beef,Angus Beef,Angus Beef Xtra Lean Round Stew,,Angus Beef Xtra Lean Round Stew,4.89,0,Market Basket,1 lb,1 lb,16690.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Beef,Lauras Beef,"Lauras Beef Beef, Ground, 92/8",,"Lauras Beef Beef, Ground, 92/8",8.29,0,Market Basket,16 oz,16 oz,4089.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Beef,Lloyd's,Lloyd's Seasoned & Smoked Center Cut Beef Ribs with Original BBQ Sauce,,Lloyd's Seasoned & Smoked Center Cut Beef Ribs with Original BBQ Sauce,17.69,0,Market Basket,37.4 oz,37.4 oz,4091.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Beef,Market Basket,Market Basket Certified Angus Beef Prime Boneless Rib Eye Steak,,Market Basket Certified Angus Beef Prime Boneless Rib Eye Steak,16.25,0,Market Basket,0.75 lb,0.75 lb,Market Basket.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Beef,Market Basket,Market Basket Certified Angus Beef Prime Boneless Rib Eye Steak,,Market Basket Certified Angus Beef Prime Boneless Rib Eye Steak,21.49,0,Market Basket,1 lb,1 lb,Market Basket.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Beef,Market Basket,Market Basket 80% Ground Beef,,Market Basket 80% Ground Beef,4.89,0,Market Basket,4 lb,4 lb,4074.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Beef,Market Basket,Market Basket 85% Lean Angus Ground Beef,,Market Basket 85% Lean Angus Ground Beef,5.29,0,Market Basket,1 pack,1 pack,4075.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Beef,Market Basket,Market Basket 93% Lean Ground Beef,,Market Basket 93% Lean Ground Beef,6.75,0,Market Basket,Approx: 1.23 lb at $5.49/lb,Approx: 1.23 lb at $5.49/lb,4073.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Beef,Verde,Verde 93% Lean | 7% Fat Organic Ground Beef,,Verde 93% Lean | 7% Fat Organic Ground Beef,9.79,0,Market Basket,16 oz,16 oz,16703.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Beef,York,Petite New York Sirloin,,Petite New York Sirloin,11.49,0,Market Basket,1 lb,1 lb,No Image.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Bison,Great Range Buffalo,Great Range Buffalo Premium Ground Bison,,Great Range Buffalo Premium Ground Bison,10.99,0,Market Basket,16 oz,16 oz,4087.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken,Market Basket,Market Basket Organic Chicken Stock,,Market Basket Organic Chicken Stock,1.29,0,Market Basket,1 pack,1 pack,Market Basket.jpg,,9
Meat & Seafood,Packaged Meat & Seafood,Chicken,Market Basket,Market Basket Stir Fry Chicken,,Market Basket Stir Fry Chicken,4.89,0,Market Basket,Approx: 1.00 lb at $4.89/lb,Approx: 1.00 lb at $4.89/lb,Market Basket.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken,On Cor,On Cor Clear Bags Chicken Nibblers,,On Cor Clear Bags Chicken Nibblers,6.09,0,Market Basket,36 oz,36 oz,16712.jpg,,1
Meat & Seafood,Packaged Meat & Seafood,Chicken,Perdue,Perdue Carved Chicken BreastGrilled Italian Style,,Perdue Carved Chicken BreastGrilled Italian Style,3.49,0,Market Basket,0.56 lb,0.56 lb,4093.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken,Perdue,Perdue Dino Shape Breaded Chicken Nuggets,,Perdue Dino Shape Breaded Chicken Nuggets,3.74,0,Market Basket,12 oz,12 oz,4092.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken,Perdue,Perdue Chicken Drumsticks,,Perdue Chicken Drumsticks,3.19,0,Market Basket,1.5 lb,1.5 lb,4110.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken,Perdue,Perdue Whole Chicken,,Perdue Whole Chicken,7.95,0,Market Basket,Approx: 5.00 lb at $1.59/lb,Approx: 5.00 lb at $1.59/lb,4105.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken Breast,Bell & Evans,Bell & Evans Boneless Skinless Chicken Breasts,,Bell & Evans Boneless Skinless Chicken Breasts,7.39,0,Market Basket,Approx: 2 lb,Approx: 2 lb,4122.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken Breast,Fresh,Perdue Fresh Chicken Breast,,Perdue Fresh Chicken Breast,4.59,0,Market Basket,1 lb,1 lb,No Image.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken Breast,Harvestland,Harvestland Boneless Skinless Chicken Breast,,Harvestland Boneless Skinless Chicken Breast,6.79,0,Market Basket,1 lb,1 lb,4119.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken Breast,Market Basket,Market Basket Chicken Breast Cutlets,,Market Basket Chicken Breast Cutlets,5.84,0,Market Basket,1.2 lb,1.2 lb,4097.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken Breast,Perdue,Perdue Boneless Chicken BreastsItalian Style,,Perdue Boneless Chicken BreastsItalian Style,8.59,0,Market Basket,1.5 lb,1.5 lb,4098.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken Breast,Perdue,Perdue Breaded Chicken Breast Nuggets,,Perdue Breaded Chicken Breast Nuggets,3.69,0,Market Basket,0.75 lb,0.75 lb,4103.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken Breast,Perdue,Perdue Breaded Chicken Breast Strips,,Perdue Breaded Chicken Breast Strips,3.69,0,Market Basket,0.75 lb,0.75 lb,4104.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken Breast,Perdue,Perdue Breaded Popcorn Chicken Bites,,Perdue Breaded Popcorn Chicken Bites,4.89,0,Market Basket,0.75 lb,0.75 lb,4112.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken Breast,Perdue,Perdue Carved Chicken BreastGrilled,,Perdue Carved Chicken BreastGrilled,4.89,0,Market Basket,0.56 lb,0.56 lb,4100.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken Breast,Perdue,Perdue Carved Chicken BreastHoney Roasted,,Perdue Carved Chicken BreastHoney Roasted,4.89,0,Market Basket,0.56 lb,0.56 lb,4111.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken Breast,Perdue,Perdue Carved Chicken BreastOriginal Roasted,,Perdue Carved Chicken BreastOriginal Roasted,4.89,0,Market Basket,0.56 lb,0.56 lb,4106.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken Breast,Perdue,Perdue Ground Chicken Breast,,Perdue Ground Chicken Breast,4.99,0,Market Basket,1 lb,1 lb,4101.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken Breast,Perdue,Perdue Italian Style Breaded Chicken Breast Cutlets,,Perdue Italian Style Breaded Chicken Breast Cutlets,4.89,0,Market Basket,0.75 lb,0.75 lb,4102.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken Breast,Purdue,Purdue Fit in Easy Boneless Skinless Chicken Breasts,,Purdue Fit in Easy Boneless Skinless Chicken Breasts,5.19,0,Market Basket,1 pack,1 pack,16708.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken Breast,Springer,"Springer Mountain Farms Chicken Breasts, 99% Fat Free",,"Springer Mountain Farms Chicken Breasts, 99% Fat Free",8.59,0,Market Basket,24 each,24 each,16709.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken Breast,Springer,Springer Skinless Boneless Chicken Breast,,Springer Skinless Boneless Chicken Breast,6.09,0,Market Basket,1 lb,1 lb,No Image.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken Thighs,Market Basket,Market Basket Chicken Thighs,,Market Basket Chicken Thighs,5.29,0,Market Basket,1.29 oz,1.29 oz,Market Basket.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken Thighs,Perdue,Perdue Chicken Thighs 4 Pc Skin On With Bones,,Perdue Chicken Thighs 4 Pc Skin On With Bones,4.23,0,Market Basket,Approx: 2.50 lb at $1.69/lb,Approx: 2.50 lb at $1.69/lb,4099.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken Wings,Market Basket,Market Basket Whole Wings,,Market Basket Whole Wings,8.29,0,Market Basket,Approx: 2.60 lb at $3.19/lb,Approx: 2.60 lb at $3.19/lb,Market Basket.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Chicken Wings,Market Basket,Market Basket Wings,,Market Basket Wings,13.02,0,Market Basket,Approx: 2.90 lb at $4.49/lb,Approx: 2.90 lb at $4.49/lb,Market Basket.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Codfish,Bom Petisco,Bom Petisco Choice Bone In Salted Codfish,,Bom Petisco Choice Bone In Salted Codfish,10.99,0,Market Basket,24 oz,24 oz,No Image.jpg,,1
Meat & Seafood,Packaged Meat & Seafood,Codfish,Cristobal,Cristobal Brand Choice Boned Salted Codfish,,Cristobal Brand Choice Boned Salted Codfish,10.99,0,Market Basket,16 oz,16 oz,4135.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Ham,Fiorucci,Fiorucci Panino Antipasti Prosciutto,,Fiorucci Panino Antipasti Prosciutto,6.09,0,Market Basket,5 oz,5 oz,18046.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Ham,Kentucky Legend,Kentucky Legend Brown Sugar Ham Steak,,Kentucky Legend Brown Sugar Ham Steak,3.49,0,Market Basket,8 oz,8 oz,16696.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Ham,Market Basket,Ham,,Ham,5.59,0,Market Basket,1 lb,1 lb,Market Basket.jpg,,1
Meat & Seafood,Packaged Meat & Seafood,Ham,Market Basket,Market Basket Honey Baked Ham,,Market Basket Honey Baked Ham,3.69,0,Market Basket,8 oz,8 oz,Market Basket.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Ham,Market Basket,Mb Smoked Ham,,Mb Smoked Ham,3.39,0,Market Basket,1 lb,1 lb,Market Basket.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Ham,Smithfield,Smithfield Ham,,Smithfield Ham,2.89,0,Market Basket,8 oz,8 oz,4076.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Ham,Smithfield,Smithfield Ham Slice,,Smithfield Ham Slice,4.89,0,Market Basket,12 oz,12 oz,4079.jpg,,1
Meat & Seafood,Packaged Meat & Seafood,Pork,Lloyd's,Lloyd's Barbeque Co. Seasoned & Smoked Babyback Pork Ribs,,Lloyd's Barbeque Co. Seasoned & Smoked Babyback Pork Ribs,10.99,0,Market Basket,24 oz,24 oz,4090.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Pork,Market Basket,Boneless Center-Cut Pork Chops,,Boneless Center-Cut Pork Chops,2.49,0,Market Basket,1 lb,1 lb,Market Basket.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Pork,Market Basket,Boneless Thin Sliced Pork Chops,,Boneless Thin Sliced Pork Chops,2.99,0,Market Basket,1.05 lb,1.05 lb,Market Basket.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Pork,Plumrose,Plumrose Fully Cooked Pork Baby Back Ribs,,Plumrose Fully Cooked Pork Baby Back Ribs,8.59,0,Market Basket,16 oz,16 oz,4094.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Pork,San Daniele,San Daniele Diced Pancetta Antipasto,,San Daniele Diced Pancetta Antipasto,4.89,0,Market Basket,4 oz,4 oz,16698.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Salmon,Acme,"Acme Salmon, Smoked Nova",,"Acme Salmon, Smoked Nova",6.89,0,Market Basket,3 oz,3 oz,4142.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Salmon,Blue Hill Bay,"Blue Hill Bay Smoked Wild Alaskan Salmon Spread, Tub",,"Blue Hill Bay Smoked Wild Alaskan Salmon Spread, Tub",4.89,0,Market Basket,8 oz,8 oz,4127.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Salmon,Ruby Bay,Ruby Bay All Natural Smoked Salmon,,Ruby Bay All Natural Smoked Salmon,6.89,0,Market Basket,3 oz,3 oz,4130.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Shrimp,Cox's,Cox's 26/30 Wild Raw Peeled Shrimp,,Cox's 26/30 Wild Raw Peeled Shrimp,26.89,0,Market Basket,12 oz,12 oz,16717.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Tenderloin,Smithfield,Smithfield Roasted Garlic & Cracked Black Pepper Marinated Tenderloin,,Smithfield Roasted Garlic & Cracked Black Pepper Marinated Tenderloin,7.99,0,Market Basket,18.4 oz,18.4 oz,4078.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Turkey,Butterball,Butterball All Natural Ground Turkey 85% Lean,,Butterball All Natural Ground Turkey 85% Lean,4.11,0,Market Basket,16 oz,16 oz,4118.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Turkey,Butterball,Butterball Ground Turkey 93% Lean,,Butterball Ground Turkey 93% Lean,4.99,0,Market Basket,16 oz,16 oz,4117.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Turkey,Farm To Family,Farm To Family All Natural Ground Turkey Turkey,,Farm To Family All Natural Ground Turkey Turkey,4.09,0,Market Basket,16 oz,16 oz,16707.jpg,,22
Meat & Seafood,Packaged Meat & Seafood,Turkey,Shady Brook Farms,Shady Brook Farms Fresh 93% Lean Ground Turkey,,Shady Brook Farms Fresh 93% Lean Ground Turkey,4.36,0,Market Basket,20.8 oz,20.8 oz,4113.jpg,,22
