Product ID,Category,Sub Category,Type,Brand,Product Name,UPC Code,Product Description,Price,Tax,Store,Size,UOM,Image,Spice Level,Aisle No.
6629,Beverages & Juices,Juices & Refrigerated Drinks,Refrigerated Drinks,Newman's Own,Newmen's Own PINK Virgin Lemonade Beverage,,Newmen's Own PINK Virgin Lemonade Beverage,2.86,0,Market Basket,59 fl oz,59 fl oz,X640.jpg,,1
6652,Beverages & Juices,Juices & Refrigerated Drinks,Refrigerated Drinks,Pure Leaf,Pure Leaf RASPBERRY FLAVORED WITH OTHER NATURAL FLAVORED PURE LEAF BREWED Real TEA NEVER FROM POWDER,,Pure Leaf RASPBERRY FLAVORED WITH OTHER NATURAL FLAVORED PURE LEAF BREWED Real TEA NEVER FROM POWDER,2.50,0,Market Basket,59 fl oz,59 fl oz,X734.jpg,,1
6653,Beverages & Juices,"Tea, Coffee, Milk & Coconut Water",Tea,Pure Leaf,Pure Leaf Lemon Real Brewed Tea ,012000181672,Pure Leaf Lemon Real Brewed Tea ,7.49,0,Market Basket,6 x 16.9 fl oz,6 x 16.9 fl oz,X2959.jpg,,10
6654,Beverages & Juices,"Tea, Coffee, Milk & Coconut Water",Coconut Water,Purity Organic,Purity Organic Purity Organic Coconut Water,,Purity Organic Purity Organic Coconut Water,5.49,0,Market Basket,33.8 fl oz,33.8 fl oz,16515.jpg,,7
6657,Beverages & Juices,Juices & Refrigerated Drinks,Refrigerated Drinks,Simply,Simply Apple PURE PRESSED  fruit  NOT FROM CONCENTRATE 100% APPLE JUICE,,Simply Apple PURE PRESSED  fruit  NOT FROM CONCENTRATE 100% APPLE JUICE,3.74,0,Market Basket,52 fl oz,52 fl oz,X766.jpg,,1
6658,Beverages & Juices,Juices & Refrigerated Drinks,Refrigerated Drinks,Simply,Simply Grapefruit  ALL NATURAL NOT FROM CONCENTRATE 100% GRAPEFRUIT JUICE,,Simply Grapefruit  ALL NATURAL NOT FROM CONCENTRATE 100% GRAPEFRUIT JUICE,3.74,0,Market Basket,52 fl oz,52 fl oz,X767.jpg,,1
6661,Beverages & Juices,Juices & Refrigerated Drinks,Refrigerated Drinks,Simply,Simply Limade All Natural Limade Juice Drink,,Simply Limade All Natural Limade Juice Drink,3.13,0,Market Basket,52 fl oz,52 fl oz,X764.jpg,,1
6662,Beverages & Juices,Juices & Refrigerated Drinks,Refrigerated Drinks,Simply,Simply Orange PULP FREE  fruit  NOT FROM CONCENTRATE 100% Orange JUICE,,Simply Orange PULP FREE  fruit  NOT FROM CONCENTRATE 100% Orange JUICE,3.74,0,Market Basket,52 fl oz,52 fl oz,X770.jpg,,1
6663,Beverages & Juices,Juices & Refrigerated Drinks,Refrigerated Drinks,Simply,Simply Lemonade All Natural Lemonade Juice Drink 11% Lemon Juice,,Simply Lemonade All Natural Lemonade Juice Drink 11% Lemon Juice,3.13,0,Market Basket,52 fl oz,52 fl oz,X765.jpg,,1
6667,Beverages & Juices,Juices & Refrigerated Drinks,Refrigerated Drinks,Tropicana ,Tropicana PURE PRIMIUM  NO PULP CALICIUM + VITAMIN D NEVER FROM CONCENTRATE 100% ORANGE JUICE,,Tropicana PURE PRIMIUM  NO PULP CALICIUM + VITAMIN D NEVER FROM CONCENTRATE 100% ORANGE JUICE,4.61,0,Market Basket,89 fl oz,89 fl oz,X856.jpg,,1
6668,Beverages & Juices,Juices & Refrigerated Drinks,Refrigerated Drinks,Tropicana ,Tropicana PURE PRIMIUM NO PULP CALCIUM + VITAMIN D 100% ORANGE JUICE WITH CALICIUM & VITAMIN D,,Tropicana PURE PRIMIUM NO PULP CALCIUM + VITAMIN D 100% ORANGE JUICE WITH CALICIUM & VITAMIN D,4.99,0,Market Basket,48 fl oz,48 fl oz,X846.jpg,,1
6670,Beverages & Juices,Juices & Refrigerated Drinks,Refrigerated Drinks,Tropicana ,Tropicana PURE PRIMIUM NO PULP LOW ACID 100% REDUCED ACID ORANGE JUICE WITH CALICIUM & VITAMINS A& C,,Tropicana PURE PRIMIUM NO PULP LOW ACID 100% REDUCED ACID ORANGE JUICE WITH CALICIUM & VITAMINS A& C,4.61,0,Market Basket,52 fl oz,52 fl oz,X854.jpg,,1
6671,Beverages & Juices,Juices & Refrigerated Drinks,Refrigerated Drinks,Tropicana ,Tropicana PURE PRIMIUM ORIGINAL NO PULP 100% ORANGE JUICE PASTEURIZED,,Tropicana PURE PRIMIUM ORIGINAL NO PULP 100% ORANGE JUICE PASTEURIZED,4.99,0,Market Basket,48 fl oz,48 fl oz,X845.jpg,,1
6673,Beverages & Juices,Juices & Refrigerated Drinks,Refrigerated Drinks,Tropicana ,Tropicana Trop50 NO PULP 50% LESS SUGAR & CALORIES Than Orange juice ,,Tropicana Trop50 NO PULP 50% LESS SUGAR & CALORIES Than Orange juice ,4.61,0,Market Basket,52 fl oz,52 fl oz,X850.jpg,,1
6674,Beverages & Juices,Juices & Refrigerated Drinks,Refrigerated Drinks,Tropicana ,Tropicana Trop50 NO PULP CALICIUM +VITAMIN D 50% LESS SUGAR & CALORIES Than Orange juice,,Tropicana Trop50 NO PULP CALICIUM +VITAMIN D 50% LESS SUGAR & CALORIES Than Orange juice,4.61,0,Market Basket,52 fl oz,52 fl oz,X851.jpg,,1
6675,Beverages & Juices,Juices & Refrigerated Drinks,Refrigerated Drinks,Tropicana ,Tropicana Trop50 SOME PULP 50% LESS SUGAR & CALORIES Than Orange juice,,Tropicana Trop50 SOME PULP 50% LESS SUGAR & CALORIES Than Orange juice,4.61,0,Market Basket,52 fl oz,52 fl oz,X852.jpg,,1
6676,Beverages & Juices,Juices & Refrigerated Drinks,Refrigerated Drinks,Tropicana ,TWISTER fruit punch flavored drink with other natural flavors,,TWISTER fruit punch flavored drink with other natural flavors,1.88,0,Market Basket,59 fl oz,59 fl oz,X863.jpg,,1
6677,Beverages & Juices,Juices & Refrigerated Drinks,Refrigerated Drinks,Tropicana ,TWISTER lemonade with other natural flavors,,TWISTER lemonade with other natural flavors,1.88,0,Market Basket,59 fl oz,59 fl oz,X864.jpg,,1
5424,"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Air Heads,Air Heads Xtremes Bites Rainbow Berry Artificial Flovored ,,Air Heads Xtremes Bites Rainbow Berry Artificial Flovored ,1.24,0,Market Basket,3.8 oz,3.8 oz,X13.jpg,,3
13455,Beverages & Juices,Juices & Refrigerated Drinks,Refrigerated Drinks,Florida's Natural,Florida's Natural 100% Premium Florida Orange Juice No Pulp,,Florida's Natural 100% Premium Florida Orange Juice No Pulp,6.09,0,Market Basket,89 fl oz,89 fl oz,14717.jpg,,1
13484,Beverages & Juices,"Tea, Coffee, Milk & Coconut Water",Milk,Horizon,Horizon Lowfat Chocolate Milk,,Horizon Lowfat Chocolate Milk,14.69,0,Market Basket,8 fl oz,8 fl oz,514.jpg,,10
13485,Beverages & Juices,"Tea, Coffee, Milk & Coconut Water",Milk,Horizon,Horizon Organic Milk Fat Free,,Horizon Organic Milk Fat Free,5.39,0,Market Basket,64 oz,64 oz,516.jpg,,1
13486,Beverages & Juices,"Tea, Coffee, Milk & Coconut Water",Milk,Horizon,Horizon Organic Vanila Lowfat Milk,742365003189,Horizon Organic Vanila Lowfat Milk,16.24,0,Market Basket,12 x 8 fl oz,12 x 8 fl oz,X3115.jpg,,10
13532,Beverages & Juices,Juices & Refrigerated Drinks,Refrigerated Drinks,Simply,Simply Orange CALCIUM VITAMIN D PULP FREE NOT FROM CONCENTRATE 100% ORANGE JUICE,,Simply Orange CALCIUM VITAMIN D PULP FREE NOT FROM CONCENTRATE 100% ORANGE JUICE,3.74,0,Market Basket,52 fl oz,52 fl oz,X771.jpg,,1
13540,Beverages & Juices,Juices & Refrigerated Drinks,Juice & Nectars,Yoohoo,Yoohoo Chocolate Drink,072350000016,Yoohoo Chocolate Drink,3.74,0,Market Basket,10 x 6.5 fl oz,10 x 6.5 fl oz,X3112.jpg,,10
14399,Beverages & Juices,"Tea, Coffee, Milk & Coconut Water",Tea & Coffee,International Delight,International Delight Caramel Macchiato Iced Coffee,,International Delight Caramel Macchiato Iced Coffee,4.61,0,Market Basket,64 fl oz,64 fl oz,X365.jpg,,1
14486,Beverages & Juices,Juices & Refrigerated Drinks,Refrigerated Drinks,StarBucks,STRABUCKS ICED COFFEE DARK ROASTED ROAST bold & robust,,STRABUCKS ICED COFFEE DARK ROASTED ROAST bold & robust,5.49,0,Market Basket,48 fl oz,48 fl oz,X815.jpg,,1
14543,Beverages & Juices,Energy & Sports Drinks,Energy & Sports Drinks,Body Armor,Body Armor Super Drink Orange Mango,858176002300,Body Armor Super Drink Orange Mango,2.08,0,Market Basket,28 fl oz,28 fl oz,X2688.jpg,,10
14581,Beverages & Juices,"Tea, Coffee, Milk & Coconut Water",Tea,Pure Leaf,Pure Leaf Honey Green Tea Real Brewed Tea,012000041174,Pure Leaf Honey Green Tea Real Brewed Tea,1.24,0,Market Basket,18.5 fl oz,18.5 fl oz,X2947.jpg,,10
14582,Beverages & Juices,"Tea, Coffee, Milk & Coconut Water",Tea,Pure Leaf,Pure Leaf Raspberry Real Brewed Tea ,012000181702,Pure Leaf Raspberry Real Brewed Tea ,7.49,0,Market Basket,6 x 16.9 fl oz,6 x 16.9 fl oz,X2962.jpg,,10
14583,Beverages & Juices,"Tea, Coffee, Milk & Coconut Water",Tea,Pure Leaf,Pure Leaf Sweet Tea Real Brewed Tea,012000142079,Pure Leaf Sweet Tea Real Brewed Tea,3.11,0,Market Basket,64 fl oz,64 fl oz,X3042.jpg,,10
14584,Beverages & Juices,"Tea, Coffee, Milk & Coconut Water",Tea,Pure Leaf,Pure Leaf Lemon Real Brewed Tea ,012000142093,Pure Leaf Lemon Real Brewed Tea ,3.11,0,Market Basket,64 fl oz,64 fl oz,X3039.jpg,,10
14597,Beverages & Juices,"Tea, Coffee, Milk & Coconut Water",Tea,Snapple,Snapple Diet Peach Tea ,076183263570,Snapple Diet Peach Tea ,7.49,0,Market Basket,6 x 16 fl oz,6 x 16 fl oz,X3005.jpg,,10
14598,Beverages & Juices,"Tea, Coffee, Milk & Coconut Water",Tea,Snapple,Snapple Diet  Lemon Tea,076183323762,Snapple Diet  Lemon Tea,2.49,0,Market Basket,32 fl oz,32 fl oz,X2968.jpg,,10
14599,Beverages & Juices,"Tea, Coffee, Milk & Coconut Water",Tea,Snapple,Snapple Diet Peach Tea ,076183323571,Snapple Diet Peach Tea ,2.49,0,Market Basket,32 fl oz,32 fl oz,X2970.jpg,,10
14602,Beverages & Juices,"Tea, Coffee, Milk & Coconut Water",Tea,Snapple,Snapple Diet Lemon Tea,,Snapple Diet Lemon Tea,7.49,0,Market Basket,12 x 16 fl oz,12 x 16 fl oz,X2996.jpg,,10
14603,Beverages & Juices,"Tea, Coffee, Milk & Coconut Water",Tea,Snapple,Snapple All Natural Lemon Tea,076183643747,Snapple All Natural Lemon Tea,3.13,0,Market Basket,64 fl oz,64 fl oz,X2988.jpg,,10
14607,Beverages & Juices,"Tea, Coffee, Milk & Coconut Water",Tea,Snapple,Snapple Diet Raspberry Tea,,Snapple Diet Raspberry Tea,7.49,0,Market Basket,12 x 16 fl oz,12 x 16 fl oz,X2993.jpg,,10
7694,Cooking Needs,Canned Food,Baked Beans,B&M,B&M Brick Oven Baked Vegetarain Baked Beans,,B&M Brick Oven Baked Vegetarain Baked Beans,3.00,0,Market Basket,16 oz,16 oz,X1816.jpg,,2
8396,Condiments & Dressings,"Marinades, Ketchup & Sauces",Sauces,A.1.,A1 est 1862 Original Sauce Shake Well See Nutrition Information,054400000054,A1 est 1862 Original Sauce Shake Well See Nutrition Information,4.99,0,Market Basket,10 oz,10 oz,X2102.jpg,,2
8634,Laundry & Paper Goods,Paper Goods,Paper Napkins,Market Basket,Market Basket Napkins,,Market Basket Napkins,2.49,0,Market Basket,250 count,250 count,Market Basket.jpg,,14
9219,Frozen Food,Frozen Dinners & Entrees,Frozen Appetizers & Sides,NewYork Bakery,New York Bakery Garlic Knots with Real Garlic,,New York Bakery Garlic Knots with Real Garlic,2.69,0,Market Basket,6 count,6 count,2621.jpg,,18
9221,Frozen Food,Frozen Dinners & Entrees,Frozen Appetizers & Sides,NewYork Bakery,New York Bakery Texas Toast with Real Garlic,,New York Bakery Texas Toast with Real Garlic,2.69,0,Market Basket,8 x 11.25 oz,8 x 11.25 oz,2623.jpg,,18
9399,Frozen Food,Frozen Dinners & Entrees,Frozen Meal,Atkins,Atkins Chicken & Broccoli Alfredo,637480090407,Atkins Chicken & Broccoli Alfredo,4.36,0,Market Basket,9 oz,9 oz,X4186.jpg,,18
9400,Frozen Food,Frozen Dessert,Frozen Dessert,Atkins,Atkins Crustless Chicken Pot Pie ,637480090322,Atkins Crustless Chicken Pot Pie ,4.36,0,Market Basket,9 oz,9 oz,X4184.jpg,,18
9401,Frozen Food,Frozen Dinners & Entrees,Frozen Meal,Atkins,Atkins Meatloaf with Portobello Mushroom Gravy,637480090360,Atkins Meatloaf with Portobello Mushroom Gravy,4.36,0,Market Basket,9 oz,9 oz,X4183.jpg,,18
5874,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,4C,4C Half & Half Iced Tea Lemonade,,4C Half & Half Iced Tea Lemonade,6.24,0,Market Basket,47.2 oz,47.2 oz,bcs0331.jpg,,17
5876,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,4C,4C Light Green Tea with Honey,,4C Light Green Tea with Honey,4.99,0,Market Basket,13.9 oz,13.9 oz,bcs0333.jpg,,17
5879,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,4C,4C Lemonade,,4C Lemonade,1.88,0,Market Basket,18.6 oz,18.6 oz,bcs0336.jpg,,17
5880,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,4C,4C Ice Tea Mix Decaffeinated,,4C Ice Tea Mix Decaffeinated,6.24,0,Market Basket,47.2 oz,47.2 oz,bcs0337.jpg,,17
5883,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,4C,4C Iced Tea Mix Natural Lemon Flavor,,4C Iced Tea Mix Natural Lemon Flavor,6.24,0,Market Basket,4 lb,4 lb,bcs0340.jpg,,17
5936,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,Angostura,Angostura Aromatic Bitters,,Angostura Aromatic Bitters,9.99,0,Market Basket,4 fl oz,4 fl oz,bcs0393.jpg,,17
5941,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,Cocktail Artist,Cocktail Artist Strawberry Daiquiri-Margarita Mix,,Cocktail Artist Strawberry Daiquiri-Margarita Mix,6.24,0,Market Basket,1 L,1 L,bcs0398.jpg,,17
5942,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,Cocktail Artist,Cocktail Artist Pina Colada Premium Mix,,Cocktail Artist Pina Colada Premium Mix,6.24,0,Market Basket,1 L,1 L,bcs0399.jpg,,17
5943,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,Cocktail Artist,Cocktail Artist Margarita Premium Mix,,Cocktail Artist Margarita Premium Mix,6.24,0,Market Basket,1 L,1 L,bcs0400.jpg,,17
5944,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,Cocktail Artist,Cocktail Artist Bloody Mary Premium Mix,,Cocktail Artist Bloody Mary Premium Mix,6.24,0,Market Basket,1 L,1 L,bcs0401.jpg,,17
6060,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,Crystal Light,Crystal Light Strawberry Orange Banana,,Crystal Light Strawberry Orange Banana,3.75,0,Market Basket,2.4 oz,2.4 oz,bcs0491.jpg,,17
5945,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,Finest Call,Finest Call Premium Strawberry Puree Mix,,Finest Call Premium Strawberry Puree Mix,4.99,0,Market Basket,33.8 fl oz,33.8 fl oz,bcs0402.jpg,,17
5946,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,Finest Call,Finest Call Premium Margarita Mix,,Finest Call Premium Margarita Mix,4.99,0,Market Basket,33.8 fl oz,33.8 fl oz,bcs0403.jpg,,17
5947,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,Finest Call,Finest Call Premium Mango Mix,,Finest Call Premium Mango Mix,4.99,0,Market Basket,33.8 fl oz,33.8 fl oz,bcs0404.jpg,,17
5948,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,Finest Call,Finest Call Premium Sweet & Sour Mix,,Finest Call Premium Sweet & Sour Mix,4.99,0,Market Basket,33.8 fl oz,33.8 fl oz,bcs0405.jpg,,17
5935,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,Giuliano,Giuliano Dirty Martini Craft Drink Mix,,Giuliano Dirty Martini Craft Drink Mix,3.49,0,Market Basket,5 fl oz,5 fl oz,bcs0392.jpg,,17
5963,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,Lipton,Lipton Iced Tea Mix Lemon,,Lipton Iced Tea Mix Lemon,6.24,0,Market Basket,4 lb,4 lb,4031.jpg,,17
5964,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,Lipton,Lipton Decaffeinated Iced Tea Unsweetened,,Lipton Decaffeinated Iced Tea Unsweetened,4.61,0,Market Basket,3 oz,3 oz,bcs0418.jpg,,17
5965,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,Lipton,Lipton Iced Tea Lemon Diet,,Lipton Iced Tea Lemon Diet,4.11,0,Market Basket,3 oz,3 oz,bcs0419.jpg,,17
5966,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,Lipton,Lipton Iced Tea Lemon,,Lipton Iced Tea Lemon,4.99,0,Market Basket,23.6 oz,23.6 oz,bcs0420.jpg,,17
5967,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,Master of Mixes,Master of Mixes Sour Apple Martini Mixer,,Master of Mixes Sour Apple Martini Mixer,4.99,0,Market Basket,33.8 fl oz,33.8 fl oz,16654.jpg,,17
5971,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,Master of Mixes,Master of Mixes Handcrafted Watermelon Daiquiri & Margarita Mixer,,Master of Mixes Handcrafted Watermelon Daiquiri & Margarita Mixer,4.99,0,Market Basket,33.8 fl oz,33.8 fl oz,bcs0424.jpg,,17
5972,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,Master of Mixes,Master of Mixes Handcrafted Mango Daiquiri & Margarita Mixer,,Master of Mixes Handcrafted Mango Daiquiri & Margarita Mixer,4.99,0,Market Basket,33.8 fl oz,33.8 fl oz,bcs0425.jpg,,17
5973,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,Master of Mixes,Master of Mixes Handcrafted Blood Orange Margarita Mixer,,Master of Mixes Handcrafted Blood Orange Margarita Mixer,4.99,0,Market Basket,33.8 fl oz,33.8 fl oz,bcs0426.jpg,,17
5974,Beverages & Juices,Cocoa & Drink Mixes,Cocoa & Drink Mixes,Master of Mixes,Master of Mixes Handcrafted Mojito Mixer,,Master of Mixes Handcrafted Mojito Mixer,4.99,0,Market Basket,33.8 fl oz,33.8 fl oz,bcs0427.jpg,,17
