Category,Sub Category,Type,Brand,Product Name,UPC Code,Product Description,Price,Tax,Store,Size,UOM,Image,Spice Level,Aisle No.
Frozen Food,Frozen Dinners & Entrees,Frozen Meal,P.F.Chang's,P.F.Chang's Spicy Sichuan style Chiclken,031000671167,,4.99,0,Market Basket,10.25 oz,10.25 oz,X4102.jpg,,18
Frozen Food,Frozen Pizza,Frozen Pizza,Red Baron ,Red Baron Deep Dish Sigles Pepperoni Pizza,072180733665,,4.61,0,Market Basket,11.20 oz,11.20 oz,X4898.jpg,,19
Frozen Food,Frozen Pizza,Frozen Pizza,Red Baron ,Red Baron Thin & Crispy Five Cheese Pizza ,072180566126,,4.61,0,Market Basket,14.87 oz,14.87 oz,X4900.jpg,,19
Frozen Food,Frozen Pizza,Frozen Pizza,Red Baron ,Red Baron Supreme Pizza ,072180634719,,4.61,0,Market Basket,23.45 oz,23.45 oz,X4902.jpg,,19
Frozen Food,Frozen Breakfast,Frozen Burrito,Red's,"Red's Organic Bean, Rice and Cheddar Burrito",850416002255,,2.08,0,Market Basket,5 oz,5 oz,X4816.jpg,,19
Frozen Food,Frozen Breakfast,Frozen Burrito,Red's,Red's Organic Cheese Quesadilla Burrito,850416002620,,2.08,0,Market Basket,5 oz,5 oz,X4818.jpg,,19
Frozen Food,Frozen Breakfast,Frozen Burrito,Red's,"Red's Uncured Canadian Bacon, Egg and Three Cheese Burrito",850416002286,,2.08,0,Market Basket,5 oz,5 oz,X4821.jpg,,19
Frozen Food,Frozen Dinners & Entrees,Frozen Meal,Smart Ones,Smart Ones Tuna Noodle Casserole,025800022564,,2.50,0,Market Basket,9 oz,9 oz,X4192.jpg,,18
Frozen Food,Frozen Dinners & Entrees,Frozen Meal,Smart Ones,Smart Ones Homestyle Turkey Breast with Stuffing,025800019410,,2.50,0,Market Basket,9 oz,9 oz,X4193.jpg,,18
Frozen Food,Frozen Dinners & Entrees,Frozen Meal,Smart Ones,Smart Ones Chicken Oriental,025800022496,,2.50,0,Market Basket,9 oz,9 oz,X4194.jpg,,18
Frozen Food,Frozen Dinners & Entrees,Frozen Meal,Smart Ones,Smart Ones Slow Roasted Turkey Breast,025800023202,,2.50,0,Market Basket,9 oz,9 oz,X4195.jpg,,18
Frozen Food,Frozen Dinners & Entrees,Frozen Meal,Smart Ones,Smart Ones Broccoli Cheddar Roasted Potatoes,025800020119,,2.50,0,Market Basket,9 oz,9 oz,X4196.jpg,,18
Frozen Food,Frozen Dinners & Entrees,Frozen Meal,Smart Ones,Smart Ones Roasted Chicken with Herb Gravy,025800026296,,2.50,0,Market Basket,9 oz,9 oz,X4197.jpg,,18
Frozen Food,Frozen Dinners & Entrees,Frozen Meal,Smart Ones,Smart Ones General Tso's Chicken,025800048045,,2.50,0,Market Basket,9 oz,9 oz,X4198.jpg,,18
Frozen Food,Frozen Breakfast,Frozen Breakfast,Smucker's,Smucker's Uncrestables Peanut Butter & Grape Jelly Sandwich,051500048153,,3.36,0,Market Basket,8 oz,8 oz,X4974.jpg,,19
Frozen Food,Frozen Breakfast,Frozen Breakfast,Smucker's,Smucker's Uncrestables Chocolate Flavored Hazelnut Spread Sandwich,051500211793,,3.36,0,Market Basket,7.20 oz,7.20 oz,X4975.jpg,,19
Frozen Food,Frozen Breakfast,Frozen Breakfast,Smucker's,Smucker's Uncrestables Peanut Butter & Strawberry Spread Sandwich,051500041383,,3.36,0,Market Basket,8 oz,8 oz,X4976.jpg,,19
Frozen Food,Frozen Breakfast,Frozen Breakfast,Smucker's,Smucker's Uncrestables Peanut Butter & Strawberry Jam Sandwich,051500048160,,3.36,0,Market Basket,8 oz,8 oz,X4977.jpg,,19
Frozen Food,Frozen Breakfast,Frozen Breakfast,Smucker's,Smucker's Uncrestables Peanut Butter & Strawberry Jam Sandwich,051500048184,,7.49,0,Market Basket,20 oz,20 oz,X4978.jpg,,19
Frozen Food,Frozen Breakfast,Frozen Breakfast,Smucker's,Smucker's Uncrestables Peanut Butter & Grape Jelly Sandwich,051500048177,,7.49,0,Market Basket,20 oz,20 oz,X4979.jpg,,19
Frozen Food,Frozen Dinners & Entrees,Frozen Appetizers & Sides,Stouffer's,Stouffer's Chicken Pot Pie Bites,013800743633,,6.24,0,Market Basket,12 oz,12 oz,X4789.jpg,,19
Frozen Food,Frozen Pizza,Frozen Pizza,Stouffer's,Stouffer's French Bread Pizzas Three Meat,013800151162,,3.13,0,Market Basket,12 1/2 oz,12 1/2 oz,X4854.jpg,,19
Frozen Food,Frozen Pizza,Frozen Pizza,Stouffer's,Stouffer's French Bread Pizzas Pepperoni,013800151735,,3.13,0,Market Basket,11 1/4 oz,11 1/4 oz,X4855.jpg,,19
Frozen Food,Frozen Pizza,Frozen Pizza,Stouffer's,Stouffer's French Bread Pizzas Deluxe,013800151827,,3.13,0,Market Basket,12 3/8 oz,12 3/8 oz,X4856.jpg,,19
Frozen Food,Frozen Dinners & Entrees,Frozen Meal,Stouffer's ,Stouffer's Classic Meatloaf ,013800100726,,3.36,0,Market Basket,9 7/8 oz,9 7/8 oz,X4255.jpg,,18
Frozen Food,Frozen Dinners & Entrees,Frozen Meal,Stouffer's ,Stouffer's Tuna Noodle Casserole,013800447883,,3.36,0,Market Basket,12 oz,12 oz,X4262.jpg,,18
Frozen Food,Frozen Dinners & Entrees,Frozen Meal,Stouffer's ,Stouffer's Chicken A La King,013800120083,,3.36,0,Market Basket,11 1/2 oz,11 1/2 oz,X4265.jpg,,18
Frozen Food,Frozen Dinners & Entrees,Frozen Meal,Stouffer's ,Stouffer's Lasagna With Meat & Sauce,013800551313,,14.99,0,Market Basket,90 oz,90 oz,X4268.jpg,,18
Frozen Food,Frozen Dinners & Entrees,Frozen Meal,Stouffer's ,Stouffer's Bowl-Fulls Fried Chicken & Mashed Potatoes,013800938947,,4.11,0,Market Basket,14 oz,14 oz,X4273.jpg,,18
Frozen Food,Frozen Dinners & Entrees,Frozen Meal,Stouffer's ,Stouffer's Meat Lovers Lasagna,013800869807,,4.36,0,Market Basket,18 oz,18 oz,X4282.jpg,,18
Frozen Food,Frozen Dinners & Entrees,Frozen Meal,Stouffer's ,Stouffer's Creamed Chipped Beef,013800100184,,2.99,0,Market Basket,11 oz,11 oz,X4287.jpg,,18
Frozen Food,Frozen Dinners & Entrees,Frozen Appetizers & Sides,TGI Fridays,TGI Fridays Loaded Potato Skins Cheddar and Bacon,046704068472,,8.74,0,Market Basket,22.3 oz,22.3 oz,X4835.jpg,,19
Frozen Food,Frozen Dinners & Entrees,Frozen Appetizers & Sides,TGI Fridays,TGI Fridays Poppers Cheddar Cheese Stuffed Jalapenos,046704063323,,8.74,0,Market Basket,32 oz,32 oz,X4836.jpg,,19
Frozen Food,Frozen Dinners & Entrees,Frozen Appetizers & Sides,TGI Fridays,TGI Fridays Loaded Potato Skins Cheddar and Bacon,046704096123,,6.11,0,Market Basket,13.5 oz,13.5 oz,X4837.jpg,,19
Frozen Food,Frozen Dinners & Entrees,Frozen Appetizers & Sides,TGI Fridays,TGI Fridays Spinach and Artichoke Cheese Dip,046704049402,,3.99,0,Market Basket,8 oz,8 oz,X4838.jpg,,19
Frozen Food,Frozen Dinners & Entrees,Frozen Appetizers & Sides,TGI Fridays,TGI Fridays Potato Skins Cheddar and Bacon,046704068403,,3.99,0,Market Basket,7.6 oz,7.6 oz,X4839.jpg,,19
Frozen Food,Frozen Dinners & Entrees,Frozen Appetizers & Sides,TGI Fridays,TGI Fridays Boneless Chicken Bites Honey BBQ,046704065167,,3.99,0,Market Basket,10 oz,10 oz,X4840.jpg,,19
Frozen Food,Frozen Breakfast,Frozen Burrito,Tina's,Tina's Loaded Breakfast Burrito Egg Sausage and Cheddar Cheese,079606020446,,2.50,0,Market Basket,8 oz,8 oz,X4823.jpg,,19
Frozen Food,Frozen Breakfast,Frozen Burrito,Tina's,Tina's Bean and Cheese Burrito,079606010454,,0.50,0,Market Basket,4 oz,4 oz,X4826.jpg,,19
Frozen Food,Frozen Breakfast,Frozen Burrito,Tina's,Tina's Big Burrito Red Hot Beef,079606010102,,1.24,0,Market Basket,10 oz,10 oz,X4829.jpg,,19
Frozen Food,Frozen Breakfast,Frozen Breakfast,Tina's,Tina's Cantina Handcrafted Breakfast Burritos Egg Bacon & Cgeddar Cheese,079606185022,,7.49,0,Market Basket,32 oz,32 oz,X4992.jpg,,19
Frozen Food,Frozen Pizza,Frozen Pizza,Virtuoso,Virtuoso Mushroom ,058336180040,,3.74,0,Market Basket,12.90 oz,12.90 oz,X4885.jpg,,19
